Label,ID,Branch spot ID,Spot N links outgoing,Spot N links total,Spot N links incoming,Spot center intensity,Spot ellipsoid aspect ratios short/middle,Spot ellipsoid aspect ratios short/long,Spot ellipsoid aspect ratios middle/long,Spot ellipsoid properties short semi-axis,Spot ellipsoid properties middle semi-axis,Spot ellipsoid properties long semi-axes,Spot ellipsoid volume,frame,Spot intensity mean,Spot intensity std,Spot intensity min,Spot intensity max,Spot intensity median,Spot intensity sum,Spot position X,Spot position Y,Spot position Z,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,N outgoing links,Spot N links,N incoming links,Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,X,Y,Z,Mean ch1, , ,
,,,,,,(Counts),,,,(pixel),(pixel),(pixel),,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(pixel),(pixel),(pixel),(Counts),(pixel),,
808,808,36,1,2,1,1248.154678,0.910049895,0.423930125,0.465831739,4.242852569,4.662219723,10.00837714,829.2833577,8,1085.962025,283.8016933,529,2151,1014,257373,94.9482,2.94391,63.3345,1085.962025,5.828249211,36,33
809,809,37,1,2,1,1126.835199,0.873227108,0.393781642,0.45094986,4.748836921,5.438260993,12.0595691,1304.570945,8,1036.454308,192.6919723,601,1629,1033,396962,83.1354,14.0407,61.3155,1036.454308,6.778387057,37,31
810,810,38,1,2,1,590.3827011,0.999998205,0.999998205,1,14.14213624,14.14216163,14.14216163,11847.73192,8,585.5533557,68.16491789,378,863,578,1744949,36.102,69.7696,108.509,585.5533557,14.14215317,38,62
811,811,39,1,2,1,1198.407735,0.735217121,0.343825181,0.467651217,4.480843644,6.094585555,13.03233122,1490.783873,8,1045.697561,239.8416883,499,1686,1045,428736,93.9964,96.1211,57.683,1045.697561,7.086666995,39,26
812,812,40,1,2,1,1190.110305,0.827718055,0.357440613,0.431838609,4.33127894,5.232795046,12.11747847,1150.404958,8,1071,243.8403448,542,1794,1030,358785,51.1639,57.1931,49.76165,1071,6.500110085,40,31
813,813,41,1,2,1,1196.038132,0.900672083,0.358830412,0.398402947,4.780671291,5.307893272,13.32292674,1416.11758,8,1044.654412,211.5773467,536,1758,1033,426219,66.0044,58.7478,51.735,1044.654412,6.966322379,41,31
814,814,42,1,2,1,1169.313164,0.781936696,0.592467705,0.757692672,4.880323931,6.241328688,8.237282629,1050.989265,8,988.9566563,260.1324877,448,1761,937,319433,124.602,30.8807,73.9775,988.9566563,6.307199337,42,31
815,815,44,1,2,1,1126.218848,0.64816547,0.333570394,0.514637712,4.293021299,6.623341571,12.86991104,1532.86656,8,1031.81713,186.7302393,625,1613,1021,445745,42.8476,71.2055,54.32,1031.81713,7.152731348,44,31
816,816,45,1,2,1,1193.677253,0.907936722,0.42523331,0.468351262,5.195875248,5.72272838,12.21888109,1521.88521,8,1032.916667,320.313387,474,2294,967,446220,91.0119,73.0888,63.7895,1032.916667,7.13560984,45,31
817,817,46,1,2,1,1113.041307,0.763352298,0.392659902,0.514388839,4.767868786,6.245961133,12.14248962,1514.676622,8,1006.575342,189.762353,491,1559,997,440880,76.8941,73.5577,53.9685,1006.575342,7.124325787,46,31
818,818,47,1,2,1,1115.324402,0.715673171,0.333333074,0.46576159,4.572605094,6.389236426,13.71782595,1678.752036,8,971.771855,257.8648382,374,1747,968,455761,83.8097,57.3915,55.747,971.771855,7.372803304,47,31
819,819,48,1,2,1,945.3241499,0.830760466,0.550870647,0.663092033,4.983966836,5.999282631,9.047435847,1133.153091,8,870.0670554,210.3553486,318,1646,865,298433,134.041,20.8673,82.947,870.0670554,6.467453668,48,31
820,820,49,1,2,1,662.7007721,0.808370227,0.454125319,0.561778878,4.242847261,5.248643655,9.342899608,871.5148222,8,579.912037,148.3115095,270,989,596,125261,148.361,21.0116,93.0465,579.912037,5.925550761,49,31
821,821,50,1,2,1,968.450623,0.77898297,0.390277013,0.501008403,4.498101063,5.77432529,11.52540608,1253.935795,8,918.8049451,237.3622793,348,1617,894,334445,143.216,36.6297,79.087,918.8049451,6.689529351,50,35
822,822,51,1,2,1,1002.145926,1,0.333333188,0.333333188,4.358259129,4.358259129,13.07478309,1040.277485,8,851.2328767,301.9777251,337,1677,822,186420,3.61777,99.068,58.086,851.2328767,6.28569827,51,24
823,823,52,1,2,1,1145.205995,0.76817306,0.333332911,0.433929446,4.714042656,6.136693543,14.14214591,1713.688439,8,1020.665984,253.4025559,486,1853,1020,498085,78.0606,89.8118,58.919,1020.665984,7.42359754,52,31
824,824,53,1,2,1,1203.959195,0.714335728,0.351568506,0.492161448,4.242853287,5.939578713,12.06835427,1273.943938,8,1045.554572,281.1369864,538,1927,1001,354443,66.6143,96.6777,58.4715,1045.554572,6.724921757,53,28
825,825,106,1,2,1,907.7955611,0.852090493,0.417448109,0.489910534,4.242860994,4.979354926,10.16380457,899.4495364,8,722.4054054,267.8856281,336,1451,683,133645,48.99,99.4726,46.97525,722.4054054,5.988196793,54,43
826,826,55,1,2,1,990.1956005,0.552907632,0.34478549,0.623586057,4.242851816,7.673708172,12.30577254,1678.26538,8,931.2017354,178.089549,424,1432,941,429284,31.9217,82.8076,55.45,931.2017354,7.372090797,55,31
827,827,56,1,2,1,1274.263381,0.883257342,0.366626586,0.415084674,4.598357743,5.206135884,12.54234669,1257.724918,8,1105.621622,242.109972,547,1816,1104,409080,17.3949,72.4338,63.851,1105.621622,6.696260679,56,31
828,828,57,1,2,1,1058.411524,0.753300384,0.369355642,0.490316546,4.679708402,6.212274016,12.66992531,1542.879683,8,969.2380952,182.3442548,493,1475,977,427434,25.9446,59.6604,53.8755,969.2380952,7.168272122,57,33
829,829,58,1,2,1,1225.098473,0.872770597,0.336833719,0.385936144,4.508630602,5.165882785,13.38533035,1305.89093,8,1057.069705,210.4237161,428,1633,1049,394287,21.8172,95.0278,50.2645,1057.069705,6.780672446,58,27
830,830,59,1,2,1,943.093111,0.931283943,0.333332905,0.357928329,4.419818319,4.745940648,13.25947198,1165.04194,8,784.9784946,188.5431068,354,1205,798,219009,35.6729,98.1584,59.26,784.9784946,6.527561668,59,25
831,831,60,1,2,1,1233.533777,0.93691271,0.343248426,0.366361158,4.242852106,4.528545785,12.36087856,994.843131,8,1067.252964,248.6595158,556,1728,1054,270015,1.9689,70.982,63.2165,1067.252964,6.192822972,60,31
832,832,61,1,2,1,1090.865689,0.955803191,0.358324558,0.374893662,4.242851012,4.439042527,11.84080441,934.1506152,8,918.3962264,238.2748097,450,1650,892,194700,1.26835,87.8825,64.7775,918.3962264,6.064236056,61,32
833,833,62,1,2,1,1184.671005,0.773913269,0.414575335,0.535687075,4.643951435,6.000609656,11.201707,1307.54265,8,1040.34127,202.3313259,575,1463,1061,393249,11.8242,86.0351,53.4975,1040.34127,6.783530024,62,31
834,834,63,1,2,1,629.6657349,0.551845513,0.530993914,0.96221479,7.509401235,13.60779612,14.14216064,6053.373606,8,591.7344346,89.07166552,358,894,587,931390,91.3105,10.4685,105.4575,591.7344346,11.30584316,63,38
835,835,98,1,2,1,849.9903709,0.760087567,0.681889319,0.897119422,6.752904928,8.88437756,9.903227305,2488.759889,8,802.2107843,95.25080863,564,1112,792,490953,7.78651,6.34026,135.88,802.2107843,8.406814471,64,50
836,836,65,1,2,1,595.9451806,0.65962426,0.64810129,0.98253101,9.165530696,13.89507824,14.14212692,7544.352161,8,577.3547031,64.41448482,385,817,575,1098706,45.372,8.23098,103.4325,577.3547031,12.16683956,65,15
837,837,66,1,2,1,769.7593894,0.777669063,0.566681327,0.728692131,8.014097158,10.30527964,14.14215853,4892.363246,8,694.6799047,96.28417466,494,1214,680,874602,60.9165,83.3353,129.296,694.6799047,10.53117174,66,22
838,838,67,1,2,1,584.4102967,0.620518936,0.333332808,0.537183942,4.284771913,6.905142882,12.85433599,1593.083849,8,543.3504902,67.95082193,336,744,541,221687,72.8192,97.5273,109.066,543.3504902,7.245193828,67,15
839,839,68,2,3,1,622.0468468,0.486567082,0.464790562,0.955244567,6.283320226,12.91357443,13.51860547,4594.689487,8,590.822314,67.20993367,368,812,592,714895,94.2198,86.5638,114.028,590.822314,10.31309898,68,43
840,840,70,1,2,1,681.2034601,0.830726573,0.449451467,0.541034176,5.422619165,6.527561946,12.06497156,1788.854503,8,662.2444444,53.19776757,526,853,656,298010,4.5079,87.289,132.8015,662.2444444,7.530586529,70,14
841,841,71,1,2,1,583.5960043,0.826509886,0.442200029,0.535020859,6.253653408,7.566338302,14.14213702,2803.000746,8,553.3880597,47.92145712,390,700,553,407847,45.188,94.971,105.2575,553.3880597,8.746712828,71,12
842,842,74,1,2,1,556.7483166,0.88385156,0.595698736,0.673980522,4.242854473,4.800415212,7.122483593,607.6549026,8,517.6633166,67.78398705,355,705,516,103015,144.274,95.5156,138.923,517.6633166,5.254395981,74,12
843,843,75,1,2,1,589.0309559,0.71000216,0.688777372,0.970106023,7.495435439,10.5569192,10.88223241,3606.954565,8,570.7375887,62.22763808,398,813,571,563318,101.891,8.67122,128.2475,570.7375887,9.513727054,75,31
844,844,76,1,2,1,605.8212663,0.511864452,0.429829202,0.839732472,5.417784975,10.58441342,12.60450651,3027.631501,8,585.3595934,62.41828485,409,778,584,460678,11.4111,96.3117,111.553,585.3595934,8.974387174,76,29
845,845,77,1,2,1,604.6765201,0.742518413,0.333333405,0.448922746,4.545463966,6.121685186,13.63638897,1589.414611,8,557.3703704,58.46747208,395,761,551,195637,25.6947,98.5784,110.0035,557.3703704,7.239627103,77,24
846,846,100,1,2,1,617.5787707,0.739121681,0.681920183,0.922608821,8.85717261,11.98337546,12.98857672,5774.633796,8,578.2328297,78.39317625,330,843,586,841907,132.792,11.2297,132.4025,578.2328297,11.12957583,79,65
847,847,81,1,2,1,552.4917627,0.822412602,0.645014126,0.784295042,5.659324869,6.881369348,8.773954924,1431.276372,8,532.0899743,71.00126779,356,743,533,206983,142.184,33.9483,137.293,532.0899743,6.991091144,81,30
848,848,82,1,2,1,650.4312616,0.549898696,0.496376883,0.902669686,5.756215749,10.46777487,11.59646217,2926.884346,8,610.1909425,56.10118892,451,784,611,498526,24.0242,37.4423,106.862,610.1909425,8.873718568,82,31
849,849,83,1,2,1,603.9323081,0.854441447,0.854440422,0.999998801,12.08360246,14.1421071,14.14212406,10123.10643,8,596.0996873,71.1205842,376,825,596,1524823,26.689,22.7561,107.911,596.0996873,13.41966675,83,32
850,850,84,1,2,1,607.3507054,0.682206906,0.430339136,0.630804426,5.358326301,7.854400551,12.45140368,2195.073793,8,575.5120773,50.60034998,394,725,578,357393,31.2494,90.2826,102.4365,575.5120773,8.062198841,84,32
851,851,88,1,2,1,650.9748464,0.621437822,0.621437683,0.999999776,8.788449458,14.14212193,14.1421251,7362.581595,8,629.8365944,61.55428846,446,886,628,1191021,18.5376,55.9129,113.136,629.8365944,12.06832982,88,31
852,852,89,1,2,1,627.7052175,0.774097643,0.602528066,0.77836184,8.521036905,11.00770295,14.14214107,5556.392569,8,612.402481,51.82538954,432,794,613,888596,8.19253,41.1479,115.547,612.402481,10.9875645,89,47
853,853,91,1,2,1,633.1645767,0.586207913,0.586207812,0.999999827,8.290246401,14.14216051,14.14216296,6945.246234,8,611.7923376,76.02910384,414,929,605,1101838,88.2472,29.4391,109.294,611.7923376,11.83585618,91,31
854,854,92,1,2,1,606.3097184,0.914038798,0.914038354,0.999999513,12.9264337,14.14210614,14.14211302,10829.18389,8,591.8272232,63.55004135,359,845,593,1630484,58.1265,36.3674,104.412,591.8272232,13.7246846,92,32
855,855,93,1,2,1,636.9989183,0.560260992,0.549197069,0.980252197,7.254835106,12.9490277,13.20989408,5198.195996,8,616.2330541,59.43521456,439,835,616,809114,5.8575,74.7064,114.7585,616.2330541,10.74619409,93,43
856,856,102,1,2,1,576.8071374,0.966556982,0.595052989,0.615641912,6.474160847,6.69816779,10.87997367,1976.314063,8,545.3953033,76.3606529,294,729,550,278697,142.437,61.0297,134.22,545.3953033,7.784949217,72,47
857,857,104,1,2,1,607.4767422,0.905692943,0.74188264,0.819132628,6.323528448,6.981978273,8.523623692,1576.343451,8,589.7371007,66.97744032,414,787,590,240023,138.004,46.1932,136.228,589.7371007,7.219726501,78,42
858,858,86,1,2,1,631.3261452,0.588311407,0.585807674,0.995744204,8.284573476,14.08195282,14.14213888,6910.934012,8,599.4560811,62.70534975,374,809,600,1064634,80.6497,48.9317,110.871,599.4560811,11.81633275,86,38
859,859,97,1,2,1,714.1738833,0.825260605,0.586667891,0.710888036,4.242858594,5.141234863,7.23213024,660.8164561,8,594.4935065,168.5766731,294,998,581,91552,149.018,80.2048,95.685,594.4935065,5.403362197,17,50
860,860,5,1,2,1,1189.369746,0.808776181,0.334528794,0.41362345,4.242852138,5.2460152,12.68307008,1182.498076,8,1045.67509,281.6955441,368,1825,1041,289652,110.831,98.3497,69.4035,1045.67509,6.560001588,5,26
861,861,99,1,2,1,690.9870348,0.508515414,0.467010707,0.918380633,4.242866388,8.343633786,9.085158691,1347.211299,8,655.3253333,57.55676829,489,826,659,245747,13.4095,2.60582,114.409,655.3253333,6.85144805,64,50
862,862,85,1,2,1,566.1370143,0.884060326,0.333333767,0.377048667,4.714048905,5.332270623,14.1421283,1489.05126,8,524.1733746,62.01643468,360,677,527,169308,86.1527,98.6189,113.6125,524.1733746,7.083920518,85,19
863,863,43,1,2,1,835.2343058,0.793643874,0.476547515,0.600455104,4.572274517,5.761116122,9.594582649,1058.652979,8,807.2092308,184.605684,350,1299,794,262343,142.713,5.05113,84.911,807.2092308,6.322492724,43,39
864,864,101,1,2,1,589.4292088,0.7165868,0.716586155,0.999999101,10.13403709,14.1420929,14.14210561,8489.827396,8,591.3620927,85.1324828,320,906,596,1288578,120.148,19.0675,124.3235,591.3620927,12.6552312,79,65
865,865,103,1,2,1,621.0613148,0.547182373,0.547182254,0.999999781,7.738323748,14.14212907,14.14213216,6482.838354,8,600.7019116,67.30590635,396,830,598,1005575,113.899,62.1387,126.809,600.7019116,11.56712764,72,47
866,866,107,1,2,1,1130.04375,0.9083901,0.333333101,0.366949288,4.346253787,4.784567541,13.03877046,1135.750721,8,1025.461538,206.5258047,529,1546,1031,346606,52.0577,89.7902,58.289,1025.461538,6.472391874,54,43
867,867,80,1,2,1,641.5730427,0.805213497,0.576912743,0.716471774,4.242853254,5.269227688,7.354410705,688.7180498,8,611.7149533,53.68529459,490,763,608,130907,118.056,34.3263,135.8535,611.7149533,5.478364847,80,13
868,868,87,1,2,1,634.164286,0.539214876,0.539214426,0.999999166,7.625641141,14.14211936,14.14213116,6388.432821,8,597.8969443,72.58878742,394,966,596,997890,103.04,46.8689,115.9795,597.8969443,11.51070457,87,51
869,869,69,1,2,1,496.2309071,0.943571255,0.45493401,0.482140599,5.438991207,5.764261237,11.95556079,1570.075631,8,499.826484,63.25048842,325,699,498,218924,144.242,79.557,137.826,499.826484,7.210144821,69,12
870,870,95,1,2,1,795.2400021,0.974817211,0.513973085,0.527250728,4.242845776,4.352452672,8.254996034,638.5527527,8,663.2564103,192.7717645,277,1133,654,103468,148.898,49.3974,91.465,663.2564103,5.341985736,18,60
871,871,90,1,2,1,754.0279296,0.702604512,0.702604316,0.999999721,9.936317909,14.14212084,14.14212478,8324.215144,8,728.4573794,120.7702609,481,1135,710,1495523,80.3718,71.3339,129.923,728.4573794,12.57240113,90,55
872,872,105,1,2,1,665.8530968,0.659154836,0.534770159,0.811296723,5.523796497,8.380119805,10.32929083,2002.843488,8,617.0298246,63.43343373,439,834,614,351707,126.367,45.887,126.5095,617.0298246,7.819628747,78,42
873,873,73,1,2,1,585.0636857,0.918277429,0.839821477,0.91456182,11.87690838,12.93389993,14.14218224,9099.927689,8,568.049505,79.6871556,298,822,569,1319579,123.738,83.8064,129.5375,568.049505,12.95139187,73,31
874,874,0,1,2,1,1153.097645,0.869273449,0.3333333,0.38346196,4.568951155,5.256057415,13.70685483,1378.805599,9,1063.152882,230.5973109,551,1764,1039,424198,61.7203,77.9029,60.287,1063.152882,6.904593944,0,31
875,875,1,1,2,1,828.2850104,0.825853063,0.466866922,0.565314755,4.2428593,5.137547453,9.087941548,829.790791,9,677.3314917,247.1562721,238,1355,672,122597,112.239,0.819323,67.785,677.3314917,5.829437725,1,31
876,876,2,1,2,1,1157.28799,0.640727116,0.335791491,0.524078789,4.24285416,6.621936322,12.63538318,1487.03137,9,1053.739437,206.9413789,490,1725,1057,448893,35.0482,17.4425,58.347,1053.739437,7.080715968,2,31
877,877,3,1,2,1,1119.565235,0.635213753,0.374206176,0.589102761,4.242860471,6.679421613,11.33829622,1345.965772,9,1006.813131,264.1797632,383,2084,989,398698,78.8514,35.329,56.7345,1006.813131,6.849335959,3,31
878,878,4,1,2,1,1184.302479,0.64647372,0.346429844,0.535876143,4.242856676,6.5630768,12.24737634,1428.556825,9,1009.207595,328.1212439,368,2392,1005,398637,141.707,97.1536,76.106,1009.207595,6.986660447,4,25
879,879,6,1,2,1,1190.473842,0.90021852,0.434497444,0.482657749,4.242852296,4.713135978,9.764964905,817.9507953,9,1043.533333,306.4326168,444,2018,1040,219142,126.672,98.2903,68.3755,1043.533333,5.801578726,6,24
880,880,7,1,2,1,1247.179526,0.948697914,0.333333538,0.351358986,4.714051142,4.968969648,14.14214475,1387.600735,9,1098.6375,255.9857082,619,1963,1070,439455,39.126,49.1465,59.4795,1098.6375,6.919243865,7,31
881,881,8,1,2,1,1161.065001,0.747719748,0.436089034,0.583225247,4.568853459,6.110382229,10.47688224,1225.169787,9,1018.334254,215.4483604,540,1790,1027,368637,96.5652,23.8535,66.466,1018.334254,6.637979239,8,31
882,882,9,1,2,1,1269.952553,0.773033532,0.508053526,0.657220553,4.359760322,5.639807514,8.581301186,883.829821,9,1110.366667,262.5567646,560,1911,1087,299799,24.4874,4.25029,62.0605,1110.366667,5.953330784,9,34
883,883,10,1,2,1,1238.902936,0.761626626,0.378372427,0.496795167,4.242857327,5.570783873,11.21344217,1110.20274,9,1055.41791,300.2954707,424,1890,1035,353565,18.0136,21.0109,61.6565,1055.41791,6.423492606,10,31
884,884,11,1,2,1,1222.625086,0.857865518,0.438740181,0.511432353,4.58397668,5.343467693,10.44804393,1071.986181,9,1092.097403,208.8120352,555,1676,1089,336366,3.96011,31.0689,62.945,1092.097403,6.348924938,11,40
885,885,12,1,2,1,1060.348248,0.970939858,0.422345971,0.434986748,4.242853804,4.369842035,10.04591992,780.1931391,9,917.9348837,227.6273094,446,1535,921,197356,1.98229,14.5805,69.504,917.9348837,5.710899346,12,31
886,886,13,1,2,1,1139.597352,0.915198773,0.396494775,0.433233508,4.242851962,4.635989565,10.70090259,881.6766695,9,972.5934579,263.1808642,388,1654,949,208135,9.34774,1.50284,68.0385,972.5934579,5.948492429,13,38
887,887,14,1,2,1,1184.403798,0.756669964,0.418844546,0.553536635,4.576731435,6.048517388,10.92704079,1267.0552,9,1041.053191,225.8826063,558,1719,1023,391436,22.1764,38.75,57.4955,1041.053191,6.712778371,14,31
888,888,15,1,2,1,1336.689035,0.812132115,0.475046801,0.584937835,4.463048239,5.495470695,9.394965351,965.2065698,9,1136.099668,345.3039869,426,2223,1089,341966,127.674,80.1042,75.16,1136.099668,6.130706896,15,31
889,889,16,1,2,1,1143.704446,0.724331145,0.430502636,0.594345058,4.578177975,6.320559332,10.63449464,1289.002175,9,1028.919271,231.9770544,438,1602,1053,395105,115.519,81.426,66.0285,1028.919271,6.751314618,16,31
890,890,96,1,2,1,974.6252159,0.639399977,0.36968253,0.578171009,4.242853681,6.635680069,11.47701972,1353.509258,9,931.6179487,273.5987815,340,1807,912,363331,141.49,84.5025,80.1665,931.6179487,6.862107866,17,50
891,891,94,1,2,1,859.4389995,0.841203367,0.406438351,0.483163011,4.242850988,5.043787455,10.43910097,935.763851,9,796.1596958,212.2358555,325,1505,811,209390,147.153,62.0766,88.0135,796.1596958,6.067724936,18,60
892,892,19,1,2,1,1198.34257,0.81464437,0.337532519,0.414331126,4.384483271,5.382082578,12.98980995,1283.985682,9,1083.575342,260.2319505,418,2058,1085,395505,95.8391,39.4902,59.821,1083.575342,6.742545054,19,31
893,893,20,1,2,1,1190.180483,0.819653697,0.403252553,0.491979179,4.686586196,5.717763752,11.62196288,1304.520503,9,1032.158568,255.4451628,415,1814,1009,403574,113.035,16.2136,67.9705,1032.158568,6.778299694,20,31
894,894,21,1,2,1,1074.048676,0.76493379,0.37418171,0.489168756,4.655087623,6.085608563,12.44071395,1476.269979,9,956.5704225,216.5072279,427,1545,936,407499,63.7327,41.5246,57.0305,956.5704225,7.063593956,21,31
895,895,22,1,2,1,1111.602853,0.541872359,0.363281418,0.670418803,4.242848137,7.829977052,11.67923247,1625.252673,9,956.1895833,252.3373068,406,1784,953,458971,68.4374,14.8147,58.1955,956.1895833,7.293636131,22,31
896,896,23,1,2,1,1076.445336,0.597948543,0.4476673,0.748671946,4.24285594,7.095687396,9.477699052,1195.210181,9,963.505618,204.8465519,514,1522,974,343008,48.527,3.73336,59.218,963.505618,6.583424988,23,42
897,897,24,1,2,1,1140.98513,0.766786863,0.358444256,0.467462698,4.574251253,5.965479422,12.76140203,1458.654269,9,1049.819712,204.5928044,503,1701,1074,436725,11.4917,50.5641,58.9475,1049.819712,7.035385825,24,31
898,898,25,1,2,1,948.8791865,0.957790392,0.333332927,0.348022834,4.416851493,4.611501147,13.25057065,1130.520155,9,806.7530364,223.8931577,407,1318,780,199268,1.11893,56.2524,62.6055,806.7530364,6.462440637,25,31
899,899,26,1,2,1,1175.279021,0.608854464,0.410945302,0.674948327,4.242851893,6.968581398,10.32461467,1278.688357,9,1067.337662,301.0816097,340,2139,1056,410925,123.11,58.3456,69.3495,1067.337662,6.733259727,26,31
900,900,27,1,2,1,1168.921288,0.743148271,0.384011248,0.516735709,4.313656512,5.804570477,11.23315146,1178.164337,9,1018.71137,290.0622258,379,1848,954,349418,132.767,49.2005,73.6035,1018.71137,6.551977858,27,31
901,901,28,1,2,1,1286.888492,0.677211606,0.3930295,0.580364389,4.242858017,6.265187986,10.79526605,1202.027946,9,1082.462396,259.0018617,499,1793,1063,388604,111.526,65.5353,63.691,1082.462396,6.595919072,28,31
902,902,29,1,2,1,1173.613715,0.620998577,0.345601629,0.556525637,4.350077664,7.004972029,12.58697095,1606.62032,9,1045.205298,241.6539887,480,1817,1019,473478,99.9392,54.4108,60.3585,1045.205298,7.265656839,29,31
903,903,30,1,2,1,954.8994318,0.654769234,0.424255323,0.647946331,4.242849782,6.479916221,10.00069899,1151.717621,9,902.2621083,260.8928619,403,2020,867,316694,140.199,69.9206,78.75,902.2621083,6.50258145,30,31
